timestamp,P_mpp,P_pv,P_pv_setpoint,ghi,temp,azimuth,elevation,zenith,dispo_pv
2021-10-31 23:45:00+04:00,0,0,0,74125,247,5,0,0,100
2021-11-01 00:00:00+04:00,0,0,0,2.8866666E+016,247,5,0,0,100
2021-11-01 00:15:00+04:00,0,0,0,2876574,247,5,0,0,100
2021-11-01 00:30:00+04:00,0,0,0,2.9123148E+016,247,5,0,0,100
2021-11-01 00:45:00+04:00,0,0,0,28550925,247,5,0,0,100
2021-11-01 01:00:00+04:00,0,0,0,28306481,247,5,0,0,100
2021-11-01 01:15:00+04:00,0,0,0,2.9192592E+016,247,5,0,0,100
2021-11-01 01:30:00+04:00,0,0,0,22722222,247,5,0,0,100
2021-11-01 01:45:00+04:00,0,0,0,8860185,247,5,0,0,100
2021-11-01 02:00:00+04:00,0,0,0,7951851999999999,247,5,0,0,100
2021-11-01 02:15:00+04:00,0,0,0,907963,247,5,0,0,100
2021-11-01 02:30:00+04:00,0,0,0,8794444,247,5,0,0,100
2021-11-01 02:45:00+04:00,0,0,0,8333333,247,5,0,0,100
2021-11-01 03:00:00+04:00,0,0,0,8412036999999999,247,5,0,0,100
2021-11-01 03:15:00+04:00,0,0,0,8087963,247,5,0,0,100
2021-11-01 03:30:00+04:00,0,0,0,8605555,247,5,0,0,100
2021-11-01 03:45:00+04:00,0,0,0,8238889000000001,247,5,0,0,100
2021-11-01 04:00:00+04:00,0,0,0,7548148,247,5,0,0,100
2021-11-01 04:15:00+04:00,0,0,0,8191667,247,5,0,0,100
2021-11-01 04:30:00+04:00,0,0,0,847963,247,5,0,0,100
2021-11-01 04:45:00+04:00,0,0,0,8124074,247,5,0,0,100
2021-11-01 05:00:00+04:00,0,0,0,8630555,247,5,0,0,100
2021-11-01 05:15:00+04:00,0,0,0,4366667,82,25231478,0,4.7592593E+016,100
2021-11-01 05:30:00+04:00,0,682034991,0,588539813,183,5041639,4,749907407,100
2021-11-01 05:45:00+04:00,2,942976455,2,65962315,247,5,15,74620371,100
2021-11-01 06:00:00+04:00,4,948816756,4,9.67263886E+015,247,5,25,95379627,100
2021-11-01 06:15:00+04:00,6,561399057999999,7,431397228,247,5,34,13712964,100
2021-11-01 06:30:00+04:00,15,91479839,12,14240281,247,5,134,9648148,100
2021-11-01 06:45:00+04:00,23,73874194,20,3442306,247,5,199,597963,100
2021-11-01 07:00:00+04:00,33,6730692,31,52181676,247,5,263,4154629,100
2021-11-01 07:15:00+04:00,43,6612824,44,77288797,247,5,327,61722230000004,100
2021-11-01 07:30:00+04:00,54,52865058,58,69026484,247,5,392,29703689999997,100
2021-11-01 07:45:00+04:00,69,29043328,73,8035924,247,5,454,31972189999993,100
2021-11-01 08:00:00+04:00,81,38214394,86,56737774,247,5,515,3002771,100
2021-11-01 08:15:00+04:00,93,51713239,99,36685496,247,5,576,1485167000001,100
2021-11-01 08:30:00+04:00,105,47988400000001,111,81463079999999,247,5,636,1041650000001,100
2021-11-01 08:45:00+04:00,117,3228033,124,22939720000001,247,5,695,6425917,100
2021-11-01 09:00:00+04:00,106,1204679,117,97650449999999,247,5,617,7149095,100
2021-11-01 09:15:00+04:00,57,81313963,59,64503245,247,5,327,41407410000005,100
2021-11-01 09:30:00+04:00,47,55745761,50,10636856,247,5,257,10944440000003,100
2021-11-01 09:45:00+04:00,48,46453897,53,8192968,247,5,257,8786111,100
2021-11-01 10:00:00+04:00,55,29895968,61,42129807,247,5,295,12398160000004,100
2021-11-01 10:15:00+04:00,73,8275247,83,3285965,247,5,405,9696294,100
2021-11-01 10:30:00+04:00,109,21630049999999,137,3809957,247,5,598,1533333,100
2021-11-01 10:45:00+04:00,145,5291195,151,384813,247,5,804,6000916,100
2021-11-01 11:00:00+04:00,84,74957735,89,47462604,247,5,452,3331481000001,100
2021-11-01 11:15:00+04:00,87,62901527,92,97059357,247,49,483,59916669999996,100
2021-11-01 11:30:00+04:00,90,6951159,97,97922959,247,48,477,26509239999996,100
2021-11-01 11:45:00+04:00,88,73758240000001,103,37935279999999,247,48,481,87055539999994,100
2021-11-01 12:00:00+04:00,102,53049250000001,107,8122544,247,3872,547,100649,100
2021-11-01 12:15:00+04:00,194,958028,202,1813789,247,42,1070,71019,100
2021-11-01 12:30:00+04:00,187,6273106,182,818341,247,42,1004,75741,100
2021-11-01 12:45:00+04:00,176,7368612,186,4187259,247,42,935,5662967000001,100
2021-11-01 13:00:00+04:00,138,48585409999998,141,4451915,244,9282779999998,724,1899996000001,100
2021-11-01 13:15:00+04:00,216,11628819999999,213,42838799999998,237,9955249,1135,291017,100
2021-11-01 13:30:00+04:00,208,7743592,211,97473,247,32,1075,894814,100
2021-11-01 13:45:00+04:00,210,14716969999998,207,45250819999998,247,32,1076,5662960000002,100
2021-11-01 14:00:00+04:00,165,51765509999998,173,21142759999998,243,1361529,840,72217000001,100
2021-11-01 14:15:00+04:00,133,2074904,129,302689,238,3744264,660,7552784,100
2021-11-01 14:30:00+04:00,58,52203507,65,52026019,247,5093472,304,66712939999996,100
2021-11-01 14:45:00+04:00,77,83005901,82,1933798,248,31,402,8891666,100
2021-11-01 15:00:00+04:00,194,87454330000003,193,7892082,248,31,942,598143999999,100
2021-11-01 15:15:00+04:00,150,800284,137,5640411,248,31,706,1975927999999,100
2021-11-01 15:30:00+04:00,68,82607691,75,62050013,248,31,343,7756481,100
2021-11-01 15:45:00+04:00,57,93651902,63,78229616,248,31,290,98259260000003,100
2021-11-01 16:00:00+04:00,99,63434588,93,26602212,248,31,457,50213030000003,100
2021-11-01 16:15:00+04:00,75,25060842,77,29326468,248,31,352,2606477,100
2021-11-01 16:30:00+04:00,64,99445926,60,97145091,248,31,292,393519,100
2021-11-01 16:45:00+04:00,41,7455842,41,53985103,248,31,192,6171296,100
2021-11-01 17:00:00+04:00,42,50301277,42,13277677,248,31,181,6389815,100
2021-11-01 17:15:00+04:00,52,63525043,47,71486477,248,31,194,1253704,100
2021-11-01 17:30:00+04:00,48,59140107,40,68530929,248,31,163,1048148,100
2021-11-01 17:45:00+04:00,31,42051756,25,12609721,248,31,95,74296298,100
2021-11-01 18:00:00+04:00,13,63991275,11,43072781,248,31,41,23092592,100
2021-11-01 18:15:00+04:00,1,646569273,2,518119446,248,31,9,585185186,100
2021-11-01 18:30:00+04:00,3,0.00052,0,491846295,248,31,0,365555556,100
2021-11-01 18:45:00+04:00,0,0,0,639838889,207,2119176,0,0,100
2021-11-01 19:00:00+04:00,0,0,0,687355559,248,31,0,0,100
2021-11-01 19:15:00+04:00,0,0,0,613078704,248,31,0,0,100
2021-11-01 19:30:00+04:00,0,0,0,5281583320000001,248,31,0,0,100
2021-11-01 19:45:00+04:00,0,0,0,4.44773148E+016,248,31,0,0,100
2021-11-01 20:00:00+04:00,0,0,0,8675926,248,31,0,0,100
2021-11-01 20:15:00+04:00,0,0,0,6237037,248,31,0,0,100
2021-11-01 20:30:00+04:00,0,0,0,316667,248,31,0,0,100
2021-11-01 20:45:00+04:00,0,0,0,3576852,248,31,0,0,100
2021-11-01 21:00:00+04:00,0,0,0,5668518000000001,248,31,0,0,100
2021-11-01 21:15:00+04:00,0,0,0,6919444,248,31,0,0,100
2021-11-01 21:30:00+04:00,0,0,0,6732406999999999,248,31,0,0,100
2021-11-01 21:45:00+04:00,0,0,0,6872222,248,31,0,0,100
2021-11-01 22:00:00+04:00,0,0,0,6842592,248,31,0,0,100
2021-11-01 22:15:00+04:00,0,0,0,5625,248,31,0,0,100
2021-11-01 22:30:00+04:00,0,0,0,6062963,248,31,0,0,100
2021-11-01 22:45:00+04:00,0,0,0,7411111,248,31,0,0,100
2021-11-01 23:00:00+04:00,0,0,0,7374074,248,31,0,0,100
2021-11-01 23:15:00+04:00,0,0,0,8389815,248,31,0,0,100
2021-11-01 23:30:00+04:00,0,0,0,8468518000000001,248,31,0,0,100
2021-11-01 23:45:00+04:00,0,0,0,6.2497222E+016,248,31,0,0,100
2021-11-02 00:00:00+04:00,0,0,0,28929629,248,31,0,0,100
2021-11-02 00:15:00+04:00,0,0,0,29235185,248,31,0,0,100
2021-11-02 00:30:00+04:00,0,0,0,29075,248,31,0,0,100
2021-11-02 00:45:00+04:00,0,0,0,30130555,248,31,0,0,100
2021-11-02 01:00:00+04:00,0,0,0,29035185,248,31,0,0,100
2021-11-02 01:15:00+04:00,0,0,0,29647222,248,31,0,0,100
2021-11-02 01:30:00+04:00,0,0,0,29425925,248,31,0,0,100
2021-11-02 01:45:00+04:00,0,0,0,29237963,248,31,0,0,100
2021-11-02 02:00:00+04:00,0,0,0,30273148,248,31,0,0,100
2021-11-02 02:15:00+04:00,0,0,0,1259537,248,31,0,0,100
2021-11-02 02:30:00+04:00,0,0,0,8610185,248,31,0,0,100
2021-11-02 02:45:00+04:00,0,0,0,8500925999999999,248,31,0,0,100
2021-11-02 03:00:00+04:00,0,0,0,2.0007407E+016,248,31,0,0,100
2021-11-02 03:15:00+04:00,0,0,0,2.2333333E+016,248,31,0,0,100
2021-11-02 03:30:00+04:00,0,0,0,22163888,248,31,0,0,100
2021-11-02 03:45:00+04:00,0,0,0,2225,248,31,0,0,100
2021-11-02 04:00:00+04:00,0,0,0,21891666,248,31,0,0,100
2021-11-02 04:15:00+04:00,0,0,0,22722222,248,31,0,0,100
2021-11-02 04:30:00+04:00,0,0,0,22410185,248,31,0,0,100
2021-11-02 04:45:00+04:00,0,0,0,22175,248,31,0,0,100
2021-11-02 05:00:00+04:00,0,0,0,2.1924074E+016,248,31,0,0,100
2021-11-02 05:15:00+04:00,0,0,0,1.6456481E+016,76,7532411,0,65555556,100
2021-11-02 05:30:00+04:00,0,728226788,0,6287287029999999,190,7325889,4,9.33888888999999E+015,100
2021-11-02 05:45:00+04:00,3,651854289999996,2,780633331,248,31,16,41203703,100
2021-11-02 06:00:00+04:00,5,307659893,5,254909257,248,31,27,83111112,100
2021-11-02 06:15:00+04:00,7,172798291,7,781115756,248,31,37,31648149,100
2021-11-02 06:30:00+04:00,16,29246452,12,51755001,248,31,137,8974074,100
2021-11-02 06:45:00+04:00,23,83569187,20,34914168,248,31,199,65,100
2021-11-02 07:00:00+04:00,32,96078634,31,11990557,248,31,259,8614814,100
2021-11-02 07:15:00+04:00,42,90325109,43,75227969,248,31,320,174537,100
2021-11-02 07:30:00+04:00,55,6441063,57,50548706,248,31,382,941574,100
2021-11-02 07:45:00+04:00,68,63339173,71,60496262,248,31,445,2375,100
2021-11-02 08:00:00+04:00,80,74450598,84,65998677,248,31,507,53499960000005,100
2021-11-02 08:15:00+04:00,92,60830988,97,36678228,248,31,567,562967,100
2021-11-02 08:30:00+04:00,104,13504379999999,109,6676064,248,31,624,2341667000001,100
2021-11-02 08:45:00+04:00,115,3227588,121,1437027,248,31,679,9454628,100
2021-11-02 09:00:00+04:00,126,1897029999999,131,9983398,248,31,733,3523150000001,100
2021-11-02 09:15:00+04:00,129,1604872,133,6425261,248,31,741,8471296,100
2021-11-02 09:30:00+04:00,130,7457863,139,21449980000003,248,31,742,6741668,100
2021-11-02 09:45:00+04:00,154,9880031,151,73104809999998,248,31,878,8147222000001,100
2021-11-02 10:00:00+04:00,166,675789,173,69753630000002,248,31,938,5200922,100
2021-11-02 10:15:00+04:00,156,28462009999998,168,7070469,248,31,872,2648137,100
2021-11-02 10:30:00+04:00,163,84525190000002,169,2716178,248,31,907,4348150000001,100
2021-11-02 10:45:00+04:00,174,54189,181,81375390000002,248,31,963,8163893999999,100
2021-11-02 11:00:00+04:00,187,4820453,194,5003378,248,31,1034,826943,100
2021-11-02 11:15:00+04:00,194,54152209999998,202,3675056,248,31,1070,5454619999998,100
2021-11-02 11:30:00+04:00,198,50836840000002,205,3224726,248,31,1087,4494439999999,100
2021-11-02 11:45:00+04:00,203,95067769999997,213,2116761,248,31,1114,4295339999999,100
2021-11-02 12:00:00+04:00,203,8323408,212,11593509999997,248,31,1105,4662970000002,100
2021-11-02 12:15:00+04:00,191,57969409999998,190,8316233,248,31,1028,658055,100
2021-11-02 12:30:00+04:00,130,8806079,126,30612590000001,248,31,687,4969443,100
2021-11-02 12:45:00+04:00,158,42460480000003,143,2863064,248,31,838,565648,100
2021-11-02 13:00:00+04:00,145,66974960000002,137,8089772,248,31,771,3098147000001,100
2021-11-02 13:15:00+04:00,81,11303942,87,91141841,248,31,427,1151853,100
2021-11-02 13:30:00+04:00,101,88127,106,80565559999998,248,31,529,2856481000001,100
2021-11-02 13:45:00+04:00,113,1505523,132,9911381,248,31,584,3751847999999,100
2021-11-02 14:00:00+04:00,54,6378373,59,33609256,248,31,285,68888880000003,100
2021-11-02 14:15:00+04:00,41,898085,45,6513701,248,31,213,2562036,100
2021-11-02 14:30:00+04:00,35,3266219,38,24119267,248,31,184,2651852,100
2021-11-02 14:45:00+04:00,31,80398551,34,97288986,248,31,165,99157409999998,100
2021-11-02 15:00:00+04:00,28,90768889,30,95178055,248,31,151,2824074,100
2021-11-02 15:15:00+04:00,21,75976396,23,31053703,248,31,114,4802778,100
2021-11-02 15:30:00+04:00,17,78123914,19,8116573,248,31,93,80583333,100
2021-11-02 15:45:00+04:00,15,98537482,17,46824253,248,31,84,19342591,100
2021-11-02 16:00:00+04:00,27,30604251,22,79375276,248,31,136,1294444,100
2021-11-02 16:15:00+04:00,64,65038107,47,23676008,248,31,292,42444439999997,100
2021-11-02 16:30:00+04:00,63,94630287,63,38160012,248,31,289,6094444,100
2021-11-02 16:45:00+04:00,21,87415553,23,49188796,248,31,113,7625,100
2021-11-02 17:00:00+04:00,18,26233436,19,74596391,248,31,94,33398147,100
2021-11-02 17:15:00+04:00,15,19342781,16,2526297,248,31,77,84175924,100
2021-11-02 17:30:00+04:00,13,42056505,13,69932592,248,31,65,76888891,100
2021-11-02 17:45:00+04:00,11,63155107,10,86509445,248,31,51,94583331,100
2021-11-02 18:00:00+04:00,5,610962446,5,306837038,248,31,25,60953703,100
2021-11-02 18:15:00+04:00,0,4.06528378E+016,0,86170741,248,31,2,4678703719999997,100
2021-11-02 18:30:00+04:00,0,0,0,39264537,141,8601940000003,0,0,100
2021-11-02 18:45:00+04:00,0,0,0,334290743,246,1468056,0,0,100
2021-11-02 19:00:00+04:00,0,0,0,358600001,248,31,0,0,100
2021-11-02 19:15:00+04:00,0,0,0,315886111,248,31,0,0,100
2021-11-02 19:30:00+04:00,0,0,0,3.13726851E+016,248,31,0,0,100
2021-11-02 19:45:00+04:00,0,0,0,305965742,248,31,0,0,100
2021-11-02 20:00:00+04:00,0,0,0,67,248,31,0,0,100
2021-11-02 20:15:00+04:00,0,0,0,2.0679629E+016,248,31,0,0,100
2021-11-02 20:30:00+04:00,0,0,0,2.3201851E+016,248,31,0,0,100
2021-11-02 20:45:00+04:00,0,0,0,23644444,248,31,0,0,100
2021-11-02 21:00:00+04:00,0,0,0,24230555,248,31,0,0,100
2021-11-02 21:15:00+04:00,0,0,0,25384259,248,31,0,0,100
2021-11-02 21:30:00+04:00,0,0,0,26012962,248,31,0,0,100
2021-11-02 21:45:00+04:00,0,0,0,25512962,248,31,0,0,100
2021-11-02 22:00:00+04:00,0,0,0,2.6053703E+016,248,31,0,0,100
2021-11-02 22:15:00+04:00,0,0,0,25600925,248,31,0,0,100
2021-11-02 22:30:00+04:00,0,0,0,25451851,248,31,0,0,100
2021-11-02 22:45:00+04:00,0,0,0,25438888,248,31,0,0,100
2021-11-02 23:00:00+04:00,0,0,0,2.4952777E+016,248,31,0,0,100
2021-11-02 23:15:00+04:00,0,0,0,25151851,248,31,0,0,100
2021-11-02 23:30:00+04:00,0,0,0,2.5132407E+016,248,31,0,0,100
2021-11-02 23:45:00+04:00,0,0,0,25054629,248,31,0,0,100
2021-11-03 00:00:00+04:00,0,0,0,2.4799074E+016,248,31,0,0,100
2021-11-03 00:15:00+04:00,0,0,0,24830555,248,31,0,0,100
2021-11-03 00:30:00+04:00,0,0,0,2539074,248,31,0,0,100
2021-11-03 00:45:00+04:00,0,0,0,2.3943518E+016,248,31,0,0,100
2021-11-03 01:00:00+04:00,0,0,0,24357407,248,31,0,0,100
2021-11-03 01:15:00+04:00,0,0,0,2459074,248,31,0,0,100
2021-11-03 01:30:00+04:00,0,0,0,25509259,248,31,0,0,100
2021-11-03 01:45:00+04:00,0,0,0,24641666,248,31,0,0,100
2021-11-03 02:00:00+04:00,0,0,0,5.5399074E+016,248,31,0,0,100
2021-11-03 02:15:00+04:00,0,0,0,6.0789814E+016,248,31,0,0,100
2021-11-03 02:30:00+04:00,0,0,0,6087037,248,31,0,0,100
2021-11-03 02:45:00+04:00,0,0,0,6120648099999999,248,31,0,0,100
2021-11-03 03:00:00+04:00,0,0,0,6.0339814E+016,248,31,0,0,100
2021-11-03 03:15:00+04:00,0,0,0,61075,248,31,0,0,100
2021-11-03 03:30:00+04:00,0,0,0,6099074,248,31,0,0,100
2021-11-03 03:45:00+04:00,0,0,0,60327777,248,31,0,0,100
2021-11-03 04:00:00+04:00,0,0,0,5.9949074E+016,248,31,0,0,100
2021-11-03 04:15:00+04:00,0,0,0,59744444,248,31,0,0,100
2021-11-03 04:30:00+04:00,0,0,0,5.9374074E+016,248,31,0,0,100
2021-11-03 04:45:00+04:00,0,0,0,59753703,248,31,0,0,100
2021-11-03 05:00:00+04:00,0,0,0,5839537,248,31,0,0,100
2021-11-03 05:15:00+04:00,0,0,0,51912963,44,45401667,0,44166667,100
2021-11-03 05:30:00+04:00,0,7821571759999999,0,637045368,191,78128700000002,5,167962963,100
2021-11-03 05:45:00+04:00,3,932138719999998,2,7483231530000003,248,31,16,64731482,100
2021-11-03 06:00:00+04:00,5,133617895,5,9024078,248,31,27,14444444,100
2021-11-03 06:15:00+04:00,7,65285766000001,7,612869439,248,31,36,97999998,100
2021-11-03 06:30:00+04:00,16,69280832,12,24521761,248,31,135,7935185,100
2021-11-03 06:45:00+04:00,24,11872787,20,10342964,248,31,195,89370369999997,100
2021-11-03 07:00:00+04:00,32,95838959,30,52514356,248,31,254,7277777,100
2021-11-03 07:15:00+04:00,42,97184006,43,90338801,248,31,321,91425919999995,100
2021-11-03 07:30:00+04:00,53,72781561,57,30434358,248,31,385,2089816,100
2021-11-03 07:45:00+04:00,68,23120862,70,65535842,248,31,447,4173149,100
2021-11-03 08:00:00+04:00,79,26728031,84,64212788,248,31,507,91990760000004,100
2021-11-03 08:15:00+04:00,92,92490865,97,76655364,248,31,568,542315,100
2021-11-03 08:30:00+04:00,104,862591,110,3543878,248,31,629,1037961000001,100
2021-11-03 08:45:00+04:00,107,6432392,116,142658,248,31,633,7137968999999,100
2021-11-03 09:00:00+04:00,86,1579354,88,13094273,248,31,499,6703710000005,100
2021-11-03 09:15:00+04:00,77,95627198,87,92676759,248,31,441,3903708000001,100
2021-11-03 09:30:00+04:00,105,8887139,104,8721397,248,31,594,4629624,100
2021-11-03 09:45:00+04:00,126,56573300000001,130,7904806,248,31,722,9751848,100
2021-11-03 10:00:00+04:00,151,1540801,157,1896845,248,31,850,9815,100
2021-11-03 10:15:00+04:00,156,846125,160,9911093,248,31,873,8673139,100
2021-11-03 10:30:00+04:00,128,96200290000002,148,33141,248,31,707,9687044,100
2021-11-03 10:45:00+04:00,122,7496509999999,145,40182380000002,248,31,676,6335190000001,100
2021-11-03 11:00:00+04:00,147,8717314,146,4139105,248,31,823,296945,100
2021-11-03 11:15:00+04:00,202,4733319,217,18757259999998,248,31,1124,518148,100
2021-11-03 11:30:00+04:00,201,3413301,212,4116249,248,31,1105,56528,100
2021-11-03 11:45:00+04:00,154,2617555,153,1794616,248,31,841,2100929999999,100
2021-11-03 12:00:00+04:00,189,343844,200,7634424,248,31,1025,191204,100
2021-11-03 12:15:00+04:00,149,4086435,156,2314730000003,248,31,788,3884247000001,100
2021-11-03 12:30:00+04:00,111,8538736,117,9848659,248,31,591,8258329,100
2021-11-03 12:45:00+04:00,179,985312,176,17923340000002,248,31,958,602772,100
2021-11-03 13:00:00+04:00,70,90055178,72,10363802,248,31,368,5405558,100
2021-11-03 13:15:00+04:00,62,70339771,68,72789916,248,31,332,84574039999995,100
2021-11-03 13:30:00+04:00,56,53633303,62,47562861,248,31,297,481483,100
2021-11-03 13:45:00+04:00,48,79402069,53,21864157,248,31,255,3634258,100
2021-11-03 14:00:00+04:00,50,24622046,54,81689254,248,31,261,4941667,100
2021-11-03 14:15:00+04:00,54,94519166,59,92207312,248,31,287,70212960000003,100
2021-11-03 14:30:00+04:00,51,94957646,56,49904179,248,31,271,6316667,100
2021-11-03 14:45:00+04:00,47,97765503,51,95717126,248,31,250,5475,100
2021-11-03 15:00:00+04:00,37,94051761,41,15931849,248,31,197,6738889,100
2021-11-03 15:15:00+04:00,39,56793117,42,75546862,248,31,205,4439814,100
2021-11-03 15:30:00+04:00,39,35392846,42,44556021,248,31,203,43064819999998,100
2021-11-03 15:45:00+04:00,39,25381566,42,49427323,248,31,202,3113889,100
2021-11-03 16:00:00+04:00,40,8739213,43,6504999,248,31,205,740741,100
2021-11-03 16:15:00+04:00,34,64265174,37,48882872,248,31,177,3438889,100
2021-11-03 16:30:00+04:00,41,98409251,42,59007683,248,31,201,8047222,100
2021-11-03 16:45:00+04:00,32,86003433,34,9001582,248,31,159,8099999,100
2021-11-03 17:00:00+04:00,36,78178177,37,25191111,248,31,163,9684261,100
2021-11-03 17:15:00+04:00,24,17712184,24,21567219,248,31,111,62222220000001,100
2021-11-03 17:30:00+04:00,17,65018372,17,21584167,248,31,80,25175920000001,100
2021-11-03 17:45:00+04:00,21,72542783,17,35944723,248,31,74,42666664,100
2021-11-03 18:00:00+04:00,12,9697541,10,54209075,248,31,39,4953701,100
2021-11-03 18:15:00+04:00,1,71575755,2,456152781,248,31,9,88814815,100
2021-11-03 18:30:00+04:00,4,62000000000.0001,0,3.46313888E+016,248,31,0,481851852,100
2021-11-03 18:45:00+04:00,0,0,0,498355554,161,869213,0,0,100
2021-11-03 19:00:00+04:00,0,0,0,453388887,248,31,0,0,100
2021-11-03 19:15:00+04:00,0,0,0,394092591,248,31,0,0,100
2021-11-03 19:30:00+04:00,0,0,0,341059261,248,31,0,0,100
2021-11-03 19:45:00+04:00,0,0,0,3.50581482E+016,248,31,0,0,100
2021-11-03 20:00:00+04:00,0,0,0,6712037,248,31,0,0,100
2021-11-03 20:15:00+04:00,0,0,0,7488889,248,31,0,0,100
2021-11-03 20:30:00+04:00,0,0,0,7340741,248,31,0,0,100
2021-11-03 20:45:00+04:00,0,0,0,6268518000000001,248,31,0,0,100
2021-11-03 21:00:00+04:00,0,0,0,8028704000000001,248,31,0,0,100
2021-11-03 21:15:00+04:00,0,0,0,7530555,248,31,0,0,100
2021-11-03 21:30:00+04:00,0,0,0,8784259,248,31,0,0,100
2021-11-03 21:45:00+04:00,0,0,0,8373148,248,31,0,0,100
2021-11-03 22:00:00+04:00,0,0,0,9.261111E+015,248,31,0,0,100
2021-11-03 22:15:00+04:00,0,0,0,8954629,248,31,0,0,100
2021-11-03 22:30:00+04:00,0,0,0,9968518,248,31,0,0,100
2021-11-03 22:45:00+04:00,0,0,0,18352777,248,31,0,0,100
2021-11-03 23:00:00+04:00,0,0,0,24618518,248,31,0,0,100
2021-11-03 23:15:00+04:00,0,0,0,2.5013888E+016,248,31,0,0,100
2021-11-03 23:30:00+04:00,0,0,0,2464074,248,31,0,0,100
2021-11-03 23:45:00+04:00,0,0,0,2.4769444E+016,248,31,0,0,100
2021-11-04 00:00:00+04:00,0,0,0,2559074,248,31,0,0,100
2021-11-04 00:15:00+04:00,0,0,0,25748148,248,31,0,0,100
2021-11-04 00:30:00+04:00,0,0,0,24938888,248,31,0,0,100
2021-11-04 00:45:00+04:00,0,0,0,2.5192592E+016,248,31,0,0,100
2021-11-04 01:00:00+04:00,0,0,0,2.4959259E+016,248,31,0,0,100
2021-11-04 01:15:00+04:00,0,0,0,24650925,248,31,0,0,100
2021-11-04 01:30:00+04:00,0,0,0,23189814,248,31,0,0,100
2021-11-04 01:45:00+04:00,0,0,0,23761111,248,31,0,0,100
2021-11-04 02:00:00+04:00,0,0,0,24212962,248,31,0,0,100
2021-11-04 02:15:00+04:00,0,0,0,23857407,248,31,0,0,100
2021-11-04 02:30:00+04:00,0,0,0,2.4321296E+016,248,31,0,0,100
2021-11-04 02:45:00+04:00,0,0,0,24673148,248,31,0,0,100
2021-11-04 03:00:00+04:00,0,0,0,25025925,248,31,0,0,100
2021-11-04 03:15:00+04:00,0,0,0,25506481,248,31,0,0,100
2021-11-04 03:30:00+04:00,0,0,0,2.5899074E+016,248,31,0,0,100
2021-11-04 03:45:00+04:00,0,0,0,25449074,248,31,0,0,100
2021-11-04 04:00:00+04:00,0,0,0,2.4866666E+016,248,31,0,0,100
2021-11-04 04:15:00+04:00,0,0,0,24914814,248,31,0,0,100
2021-11-04 04:30:00+04:00,0,0,0,4.2824074E+016,248,31,0,0,100
2021-11-04 04:45:00+04:00,0,0,0,5.7764814E+016,248,31,0,0,100
2021-11-04 05:00:00+04:00,0,0,0,61025,248,31,0,0,100
2021-11-04 05:15:00+04:00,0,0,0,53701852,51,91016111,0,94722222,100
2021-11-04 05:30:00+04:00,0,868356463,0,702438888,204,3934730000003,5,596018521,100
2021-11-04 05:45:00+04:00,3,282651749,2,800046294,248,31,17,5150926,100
2021-11-04 06:00:00+04:00,5,579291408,5,312500932,248,31,29,22083333,100
2021-11-04 06:15:00+04:00,8,703548895,8,830452803,248,31,45,5751852,100
2021-11-04 06:30:00+04:00,16,9492204,12,87886759,248,31,136,6720371,100
2021-11-04 06:45:00+04:00,24,62905197,20,18547313,248,31,193,73055559999997,100
2021-11-04 07:00:00+04:00,33,32224294,30,92892222,248,31,255,39296290000001,100
2021-11-04 07:15:00+04:00,43,29730847,43,37567222,248,31,316,297222,100
2021-11-04 07:30:00+04:00,53,7703906,56,94261019,248,31,380,352778,100
2021-11-04 07:45:00+04:00,49,83672747,45,93974058,248,31,314,2001853,100
2021-11-04 08:00:00+04:00,78,98560415,87,34807674,248,31,526,2740739,100
2021-11-04 08:15:00+04:00,88,78021793,90,95961394,248,31,536,4175923,100
2021-11-04 08:30:00+04:00,104,96069340000001,109,63845819999999,248,31,629,414811,100
2021-11-04 08:45:00+04:00,116,15351640000002,121,4435819999999,248,31,684,8652778,100
2021-11-04 09:00:00+04:00,125,3564081,129,58911940000002,248,31,727,3224072,100
2021-11-04 09:15:00+04:00,134,489234,137,25503319999999,248,31,771,8574067000001,100
2021-11-04 09:30:00+04:00,150,22302040000002,154,2554164,248,31,861,376844000001,100
2021-11-04 09:45:00+04:00,158,27089750000002,164,8295706,248,31,900,1234261,100
2021-11-04 10:00:00+04:00,162,12995980000002,169,7494340000002,248,31,912,5142594,100
2021-11-04 10:15:00+04:00,171,94536409999998,180,3752748,248,31,964,7128694,100
2021-11-04 10:30:00+04:00,169,1466995,169,7694381,248,31,941,5908332999999,100
2021-11-04 10:45:00+04:00,181,66394880000001,186,84877340000003,248,31,1007,589629,100
2021-11-04 11:00:00+04:00,185,9593816,196,5823082,248,31,1024,690093,100
2021-11-04 11:15:00+04:00,188,5028806,200,6258356,248,31,1032,156470000002,100
2021-11-04 11:30:00+04:00,179,46362119999998,189,2109592,248,31,974,2232409,100
2021-11-04 11:45:00+04:00,192,3611352,204,29600449999998,248,31,1039,63611,100
2021-11-04 12:00:00+04:00,193,401678,204,5098366,248,31,1036,8137,100
2021-11-04 12:15:00+04:00,196,1346709999999,206,7637033,248,31,1043,751890000001,100
2021-11-04 12:30:00+04:00,198,4996046,209,9275486,248,31,1048,5388890000002,100
2021-11-04 12:45:00+04:00,197,4813957,211,9327156,248,31,1035,3718470000001,100
2021-11-04 13:00:00+04:00,186,97160390000002,197,40528030000002,248,31,964,9011098999999,100
2021-11-04 13:15:00+04:00,188,63472919999998,198,2910123,248,31,963,4856493999999,100
