timestamp,P_mpp_original,P_pv,P_pv_setpoint,ghi,temp,dispo_pv,wind_speed,Ppv_dc_mpp_th,P_mpp
2021-11-01 19:30:00+00:00,0.0,-0.15438889,247.16,0.0,21.98324073,100.0,0,0.0,0.0
2021-11-01 19:45:00+00:00,0.0,-0.121766667,247.16,0.0,21.07824074,100.0,0,0.0,0.0
2021-11-01 20:00:00+00:00,0.0,-0.021907407,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-01 20:15:00+00:00,0.0,-0.016061111,247.16,0.0,21.00185186,100.0,0,0.0,0.0
2021-11-01 20:30:00+00:00,0.0,-0.015205555,247.16,0.0,21.00277778,100.0,0,0.0,0.0
2021-11-01 20:45:00+00:00,0.0,-0.013796296,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-01 21:00:00+00:00,0.0,-0.013328703,247.16,0.0,21.03611112,100.0,0,0.0,0.0
2021-11-01 21:15:00+00:00,0.0,-0.008805555,247.16,0.0,21.06231483,100.0,0,0.0,0.0
2021-11-01 21:30:00+00:00,0.0,-0.009790741,247.16,0.0,21.13018523,100.0,0,0.0,0.0
2021-11-01 21:45:00+00:00,0.0,-0.008787963,247.16,0.0,21.10453704,100.0,0,0.0,0.0
2021-11-01 22:00:00+00:00,0.0,-0.008948148,247.16,0.0,21.00222222,100.0,0,0.0,0.0
2021-11-01 22:15:00+00:00,0.0,-0.008133333,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-01 22:30:00+00:00,0.0,-0.008334259,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-01 22:45:00+00:00,0.0,-0.01002037,247.16,0.0,20.97222221,100.0,0,0.0,0.0
2021-11-01 23:00:00+00:00,0.0,-0.010068518,247.16,0.0,20.35277779,100.0,0,0.0,0.0
2021-11-01 23:15:00+00:00,0.0,-0.009608333,247.16,0.0,20.0,100.0,0,0.0,0.0
2021-11-01 23:30:00+00:00,0.0,-0.009094444,247.16,0.0,20.15101852,100.0,0,0.0,0.0
2021-11-01 23:45:00+00:00,0.0,-0.009089815,247.16,0.0,20.66962961,100.0,0,0.0,0.0
2021-11-02 00:00:00+00:00,0.0,-0.011138889,247.16,0.0,20.92583333,100.0,0,0.0,0.0
2021-11-02 00:15:00+00:00,0.0,-0.009187963,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 00:30:00+00:00,0.0,-0.009980555,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 00:45:00+00:00,0.0,-0.010223148,247.16,0.0,20.97287036,100.0,0,0.0,0.0
2021-11-02 01:00:00+00:00,0.0,-0.011235185,247.16,0.0,20.99064814,100.0,0,0.0,0.0
2021-11-02 01:15:00+00:00,0.0,-0.012103703,247.16,0.0,20.98611111,100.0,0,0.0,0.0
2021-11-02 01:30:00+00:00,0.0,-0.014192592,247.16,0.0,20.98972222,100.0,0,0.0,0.0
2021-11-02 01:45:00+00:00,0.0,-0.014792592,247.16,0.0,20.99222222,100.0,0,0.0,0.0
2021-11-02 02:00:00+00:00,0.0,-0.015046296,247.16,0.0,20.99888889,100.0,0,0.0,0.0
2021-11-02 02:15:00+00:00,0.0,-0.017591666,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 02:30:00+00:00,0.0,-0.018653703,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 02:45:00+00:00,0.0,-0.018616666,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 03:00:00+00:00,0.0,-0.019401852,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 03:15:00+00:00,0.0,-0.017959259,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 03:30:00+00:00,0.0,0.008627778,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 03:45:00+00:00,0.0,-0.001921296,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 04:00:00+00:00,0.0,-0.014160185,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-02 04:15:00+00:00,0.0,-0.013773148,247.16,0.0,20.87944444,100.0,0,0.0,0.0
2021-11-02 04:30:00+00:00,0.0,-0.017176852,247.16,0.0,20.03092592,100.0,0,0.0,0.0
